Wavelength	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	B13	B14	B15	B16	B17	B18	B19	B20	B21	B22	B23	B24	B25	B26	B27	B28	B29	B30	B31	B32	B33	B34	B35	B36
492	2.66E-05	3.72E-05	0.000126109	0.002020948	0	0	0	0.001411008	0.000126027	0.609200691	0.000525202	0.000318871	7.41E-06	5.19E-06	2.29E-06	5.38E-06	4.21E-05	1.95E-05	5.51E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
493	2.60E-05	3.76E-05	0.000118209	0.001807761	0	0	0	0.001560292	0.00012888	0.328414177	0.000544826	0.000329117	7.87E-06	5.39E-06	2.25E-06	5.45E-06	4.18E-05	1.89E-05	5.20E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
494	2.53E-05	3.80E-05	0.000136418	0.001594575	0	0	0	0.001709576	0.000131732	0.110954686	0.00056445	0.000339362	8.33E-06	5.60E-06	2.21E-06	5.51E-06	4.15E-05	1.83E-05	4.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
495	2.47E-05	3.84E-05	0.000161547	0.001381389	0	0	0	0.00185886	0.000134584	0.025297633	0.000584074	0.000349608	8.80E-06	5.80E-06	2.17E-06	5.57E-06	4.13E-05	1.77E-05	4.58E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
496	2.40E-05	3.87E-05	0.000179768	0.001168203	0	0	0	0.002008144	0.000137436	0.005285366	0.000603698	0.000359853	9.26E-06	6.00E-06	2.12E-06	5.63E-06	4.10E-05	1.71E-05	4.26E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
497	2.34E-05	3.91E-05	0.000168498	0.000955017	0	0	0	0.002157428	0.000140288	0.001370933	0.000623322	0.000370099	9.72E-06	6.21E-06	2.08E-06	5.69E-06	4.07E-05	1.65E-05	3.95E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
498	2.27E-05	3.95E-05	0.000148935	0.00074183	0	0	0	0.002306712	0.000143141	0.000395154	0.000642946	0.000380344	1.02E-05	6.41E-06	2.04E-06	5.76E-06	4.04E-05	1.59E-05	3.64E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
499	2.21E-05	3.98E-05	0.000162245	0.000528644	0	0	0	0.002455996	0.000145993	0.000190379	0.00066257	0.00039059	1.06E-05	6.62E-06	1.99E-06	5.82E-06	4.02E-05	1.53E-05	3.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
500	2.14E-05	4.02E-05	0.000258259	0.000315458	0	0	0	0.00260528	0.000148845	9.08E-05	0.000682194	0.000400835	1.11E-05	6.82E-06	1.95E-06	5.88E-06	3.99E-05	1.47E-05	3.01E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
501	2.04E-05	4.07E-05	0.000265766	0.000331971	0	0	0	0.002757652	0.000156134	8.17E-05	0.000734243	0.000420532	1.04E-05	6.83E-06	2.07E-06	5.82E-06	4.03E-05	1.54E-05	3.21E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
502	1.95E-05	4.11E-05	0.000273273	0.000348484	0	0	0	0.002910024	0.000163422	6.74E-05	0.000786291	0.000440228	9.61E-06	6.83E-06	2.18E-06	5.76E-06	4.07E-05	1.61E-05	3.41E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
503	1.85E-05	4.16E-05	0.00028078	0.000364998	0	0	0	0.003062396	0.000170711	7.31E-05	0.00083834	0.000459925	8.87E-06	6.84E-06	2.30E-06	5.69E-06	4.11E-05	1.68E-05	3.61E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
504	1.76E-05	4.20E-05	0.000288287	0.000381511	0	0	0	0.003214768	0.000177999	8.30E-05	0.000890388	0.000479622	8.12E-06	6.84E-06	2.41E-06	5.63E-06	4.15E-05	1.75E-05	3.81E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
505	1.66E-05	4.25E-05	0.000295795	0.000398024	0	0	0	0.00336714	0.000185288	9.26E-05	0.000942437	0.000499319	7.38E-06	6.85E-06	2.53E-06	5.57E-06	4.19E-05	1.82E-05	4.01E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
506	1.56E-05	4.30E-05	0.000303302	0.000414537	0	0	0	0.003519512	0.000192576	0.000102187	0.000994486	0.000519015	6.63E-06	6.85E-06	2.65E-06	5.51E-06	4.22E-05	1.88E-05	4.20E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
507	1.47E-05	4.34E-05	0.000310809	0.00043105	0	0	0	0.003671884	0.000199865	0.000111794	0.001046534	0.000538712	5.89E-06	6.86E-06	2.76E-06	5.45E-06	4.26E-05	1.95E-05	4.40E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
508	1.37E-05	4.39E-05	0.000318316	0.000447564	0	0	0	0.003824256	0.000207153	0.000121401	0.001098583	0.000558409	5.14E-06	6.86E-06	2.88E-06	5.38E-06	4.30E-05	2.02E-05	4.60E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
509	1.28E-05	4.43E-05	0.000325823	0.000464077	0	0	0	0.003976628	0.000214442	0.000131008	0.001150631	0.000578105	4.40E-06	6.87E-06	2.99E-06	5.32E-06	4.34E-05	2.09E-05	4.80E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
510	1.18E-05	4.48E-05	0.00033333	0.00048059	0	0	0	0.004129	0.00022173	0.000140615	0.00120268	0.000597802	3.65E-06	6.87E-06	3.11E-06	5.26E-06	4.38E-05	2.16E-05	5.00E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
511	1.24E-05	4.35E-05	0.000338592	0.000503341	0	0	0	0.003902728	0.000244448	0.000138828	0.001051468	0.000626432	3.93E-06	6.59E-06	2.97E-06	5.11E-06	4.19E-05	2.27E-05	4.81E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
512	1.29E-05	4.21E-05	0.000343854	0.000526091	0	0	0	0.003676456	0.000267165	0.00013704	0.000900256	0.000655062	4.20E-06	6.31E-06	2.82E-06	4.96E-06	3.99E-05	2.38E-05	4.61E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
513	1.35E-05	4.08E-05	0.000349116	0.000548842	0	0	0	0.003450184	0.000289883	0.000135253	0.000749044	0.000683692	4.48E-06	6.03E-06	2.68E-06	4.82E-06	3.80E-05	2.49E-05	4.42E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
514	1.41E-05	3.94E-05	0.000354378	0.000571592	0	0	0	0.003223912	0.000312601	0.000133465	0.000597832	0.000712322	4.75E-06	5.75E-06	2.53E-06	4.67E-06	3.60E-05	2.60E-05	4.23E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
515	1.47E-05	3.81E-05	0.000359641	0.000594343	0	0	0	0.00299764	0.000335319	0.000131678	0.00044662	0.000740953	5.03E-06	5.47E-06	2.39E-06	4.52E-06	3.41E-05	2.71E-05	4.04E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
516	1.52E-05	3.68E-05	0.000364903	0.000617093	0	0	0	0.002771368	0.000358036	0.00012989	0.000295408	0.000769583	5.30E-06	5.19E-06	2.25E-06	4.37E-06	3.21E-05	2.81E-05	3.84E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
517	1.58E-05	3.54E-05	0.000370165	0.000639844	0	0	0	0.002545096	0.000380754	0.000128103	0.00070839	0.000798213	5.58E-06	4.91E-06	2.10E-06	4.22E-06	3.02E-05	2.92E-05	3.65E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
518	1.64E-05	3.41E-05	0.000375427	0.000662594	0	0	0	0.002318824	0.000403472	0.000126315	0.001760688	0.000826843	5.85E-06	4.63E-06	1.96E-06	4.08E-06	2.82E-05	3.03E-05	3.46E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
519	1.69E-05	3.27E-05	0.000380689	0.000685345	0	0	0	0.002092552	0.000426189	0.000124528	0.004973957	0.000855473	6.13E-06	4.35E-06	1.81E-06	3.93E-06	2.63E-05	3.14E-05	3.26E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
520	1.75E-05	3.14E-05	0.000385951	0.000708095	0	0	0	0.00186628	0.000448907	0.00012274	0.017663581	0.000884103	6.40E-06	4.07E-06	1.67E-06	3.78E-06	2.43E-05	3.25E-05	3.07E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521	1.77E-05	3.13E-05	0.000385522	0.000603098	0	0	0	0.001730597	0.000452151	0.000124593	0.061651555	0.000954018	6.20E-06	4.07E-06	1.74E-06	4.09E-06	2.45E-05	3.15E-05	3.18E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	1.78E-05	3.12E-05	0.000385093	0.000498102	0	0	0	0.001594915	0.000455394	0.000126445	0.162868115	0.001023932	6.00E-06	4.07E-06	1.80E-06	4.39E-06	2.47E-05	3.05E-05	3.29E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523	1.80E-05	3.12E-05	0.000384664	0.000393105	0	0	0	0.001459232	0.000458638	0.000128298	0.329216826	0.001093847	5.79E-06	4.07E-06	1.87E-06	4.70E-06	2.49E-05	2.94E-05	3.39E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
524	1.82E-05	3.11E-05	0.000384235	0.000288109	0	0	0	0.001323549	0.000461882	0.000130151	0.54476697	0.001163762	5.59E-06	4.07E-06	1.93E-06	5.01E-06	2.51E-05	2.84E-05	3.50E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	1.84E-05	3.10E-05	0.000383807	0.000183112	0	0	0	0.001187867	0.000465126	0.000132004	0.760803246	0.001233677	5.39E-06	4.08E-06	2.00E-06	5.32E-06	2.54E-05	2.74E-05	3.61E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
526	1.85E-05	3.09E-05	0.000383378	0.000158826	0	0	0	0.001052184	0.000468369	0.000133856	0.925275497	0.001303591	5.19E-06	4.08E-06	2.06E-06	5.62E-06	2.56E-05	2.64E-05	3.72E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
527	1.87E-05	3.08E-05	0.000382949	0.000202541	0	0	0	0.000916501	0.000471613	0.000135709	0.976388964	0.001373506	4.99E-06	4.08E-06	2.13E-06	5.93E-06	2.58E-05	2.54E-05	3.83E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
528	1.89E-05	3.08E-05	0.00038252	0.000226987	0	0	0	0.000780818	0.000474857	0.000137562	0.977213996	0.001443421	4.78E-06	4.08E-06	2.19E-06	6.24E-06	2.60E-05	2.43E-05	3.93E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	1.90E-05	3.07E-05	0.000382091	0.000198249	0	0	0	0.000645136	0.0004781	0.000139414	0.990733033	0.001513335	4.58E-06	4.08E-06	2.26E-06	6.54E-06	2.62E-05	2.33E-05	4.04E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
530	1.92E-05	3.06E-05	0.000381662	0.000240785	0	0	0	0.000509453	0.000481344	0.000141267	0.998917131	0.00158325	4.38E-06	4.08E-06	2.32E-06	6.85E-06	2.64E-05	2.23E-05	4.15E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	1.92E-05	3.12E-05	0.000382352	0.000339907	0	0	0	0.000517432	0.000490451	0.000147172	0.982965071	0.001750306	4.31E-06	4.17E-06	2.32E-06	6.45E-06	2.67E-05	2.08E-05	3.94E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
532	1.92E-05	3.17E-05	0.000383042	0.000395859	0	0	0	0.000525412	0.000499558	0.000153076	0.938827916	0.001917362	4.25E-06	4.25E-06	2.32E-06	6.06E-06	2.69E-05	1.93E-05	3.74E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	1.91E-05	3.23E-05	0.000383732	0.000517742	0	0	0	0.000533391	0.000508665	0.000158981	0.866905257	0.002084417	4.18E-06	4.34E-06	2.32E-06	5.66E-06	2.72E-05	1.78E-05	3.53E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	1.91E-05	3.29E-05	0.000384422	0.000689855	0	0	0	0.00054137	0.000517772	0.000164885	0.768918079	0.002251473	4.11E-06	4.42E-06	2.32E-06	5.27E-06	2.74E-05	1.63E-05	3.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
535	1.91E-05	3.35E-05	0.000385112	0.000897988	0	0	0	0.00054935	0.00052688	0.00017079	0.634391366	0.002418529	4.05E-06	4.51E-06	2.32E-06	4.87E-06	2.77E-05	1.48E-05	3.12E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
536	1.91E-05	3.40E-05	0.000385802	0.001395664	0	0	0	0.000557329	0.000535987	0.000176694	0.459050894	0.002585585	3.98E-06	4.59E-06	2.32E-06	4.47E-06	2.80E-05	1.33E-05	2.91E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
537	1.91E-05	3.46E-05	0.000386492	0.002333827	0	0	0	0.000565308	0.000545094	0.000182599	0.26246074	0.006947043	3.91E-06	4.68E-06	2.32E-06	4.08E-06	2.82E-05	1.18E-05	2.70E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
538	1.90E-05	3.52E-05	0.000387182	0.004485533	0	0	0	0.000573287	0.000554201	0.000188503	0.11146208	0.026041465	3.84E-06	4.76E-06	2.32E-06	3.68E-06	2.85E-05	1.03E-05	2.49E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
539	1.90E-05	3.57E-05	0.000387872	0.010308837	0	0	0	0.000581267	0.000563308	0.000194408	0.040747451	0.080591923	3.78E-06	4.85E-06	2.32E-06	3.29E-06	2.87E-05	8.82E-06	2.29E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
540	1.90E-05	3.63E-05	0.000388562	0.02698887	0	0	0	0.000589246	0.000572415	0.000200312	0.0153706	0.184428287	3.71E-06	4.93E-06	2.32E-06	2.89E-06	2.90E-05	7.32E-06	2.08E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
541	1.94E-05	3.63E-05	0.000390569	0.07045298	0	0	0	0.000590058	0.000566003	0.000209011	0.006384404	0.339184558	3.66E-06	4.96E-06	2.27E-06	2.93E-06	3.00E-05	8.05E-06	2.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
542	1.98E-05	3.64E-05	0.000392576	0.164708909	0	0	0	0.00059087	0.000559591	0.00021771	0.002912244	0.53988122	3.61E-06	5.00E-06	2.21E-06	2.96E-06	3.11E-05	8.78E-06	2.55E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
543	2.02E-05	3.64E-05	0.000394582	0.32219126	0	0	0	0.000591683	0.000553178	0.000226409	0.001474479	0.75186711	3.57E-06	5.03E-06	2.16E-06	3.00E-06	3.21E-05	9.50E-06	2.79E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
544	2.06E-05	3.64E-05	0.000396589	0.526281984	0	0	0	0.000592495	0.000546766	0.000235108	0.000696312	0.911558779	3.52E-06	5.06E-06	2.10E-06	3.03E-06	3.32E-05	1.02E-05	3.02E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
545	2.10E-05	3.65E-05	0.000398596	0.732857011	0	0	0	0.000593307	0.000540354	0.000243808	0.000293852	0.978685315	3.47E-06	5.10E-06	2.05E-06	3.07E-06	3.42E-05	1.10E-05	3.26E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
546	2.13E-05	3.65E-05	0.000400603	0.884771861	0	0	0	0.000594119	0.000533942	0.000252507	0.000399788	0.997354605	3.42E-06	5.13E-06	1.99E-06	3.11E-06	3.52E-05	1.17E-05	3.50E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
547	2.17E-05	3.65E-05	0.00040261	0.961675995	0	0	0	0.000594931	0.00052753	0.000261206	0.000594893	0.99999562	3.37E-06	5.16E-06	1.94E-06	3.14E-06	3.63E-05	1.24E-05	3.73E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
548	2.21E-05	3.65E-05	0.000404616	0.989079844	0	0	0	0.000595744	0.000521117	0.000269905	0.000789999	0.987824754	3.33E-06	5.19E-06	1.88E-06	3.18E-06	3.73E-05	1.31E-05	3.97E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
549	2.25E-05	3.66E-05	0.000406623	0.997269681	0	0	0	0.000596556	0.000514705	0.000278604	0.000985104	0.947515583	3.28E-06	5.23E-06	1.83E-06	3.21E-06	3.84E-05	1.39E-05	4.20E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
550	2.29E-05	3.66E-05	0.00040863	0.999721038	0	0	0	0.000597368	0.000508293	0.000287303	0.00118021	0.858720376	3.23E-06	5.26E-06	1.77E-06	3.25E-06	3.94E-05	1.46E-05	4.44E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
551	2.24E-05	3.63E-05	0.000434875	0.996146146	0	0	0	0.000591485	0.000470837	0.000297168	0.001144978	0.715195065	3.13E-06	5.17E-06	1.70E-06	3.31E-06	3.75E-05	1.48E-05	4.52E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
552	2.19E-05	3.60E-05	0.000461119	0.98792504	0	0	0	0.000585601	0.000433381	0.000307034	0.001109747	0.529125521	3.03E-06	5.09E-06	1.64E-06	3.38E-06	3.56E-05	1.50E-05	4.59E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
553	2.15E-05	3.58E-05	0.000487364	0.976711398	0	0	0	0.000579718	0.000395925	0.000316899	0.001074515	0.322783941	2.92E-06	5.00E-06	1.57E-06	3.44E-06	3.37E-05	1.51E-05	4.67E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
554	2.10E-05	3.55E-05	0.000513608	0.969874714	0	0	0	0.000573834	0.000358469	0.000326764	0.001039283	0.145346393	2.82E-06	4.91E-06	1.50E-06	3.51E-06	3.18E-05	1.53E-05	4.75E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
555	2.05E-05	3.52E-05	0.000539853	0.968206177	0	0	0	0.000567951	0.000321013	0.00033663	0.001004052	0.047195623	2.72E-06	4.83E-06	1.44E-06	3.57E-06	2.99E-05	1.55E-05	4.83E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
556	2.00E-05	3.49E-05	0.000566098	0.972465503	0	0	0	0.000562067	0.000283557	0.000346495	0.00096882	0.013634639	2.62E-06	4.74E-06	1.37E-06	3.63E-06	2.80E-05	1.57E-05	4.90E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
557	1.95E-05	3.46E-05	0.000592342	0.981479949	0	0	0	0.000556184	0.000246101	0.00035636	0.000933588	0.004556681	2.52E-06	4.65E-06	1.30E-06	3.70E-06	2.61E-05	1.59E-05	4.98E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
558	1.91E-05	3.44E-05	0.000618587	0.98703512	0	0	0	0.0005503	0.000208645	0.000366225	0.000898356	0.001957298	2.41E-06	4.56E-06	1.23E-06	3.76E-06	2.42E-05	1.60E-05	5.06E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
559	1.86E-05	3.41E-05	0.000644831	0.98336157	0	0	0	0.000544417	0.000171189	0.000376091	0.000863125	0.001077054	2.31E-06	4.48E-06	1.17E-06	3.83E-06	2.23E-05	1.62E-05	5.13E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
560	1.81E-05	3.38E-05	0.000671076	0.966152434	0	0	0	0.000538533	0.000133733	0.000385956	0.000827893	0.000660391	2.21E-06	4.39E-06	1.10E-06	3.89E-06	2.04E-05	1.64E-05	5.21E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
561	2.36E-05	3.32E-05	0.000813924	0.915799589	0	0	0	0.000530018	0.00012305	0.000408446	0.000825202	0.000491239	2.44E-06	4.73E-06	1.14E-06	3.83E-06	2.30E-05	1.73E-05	5.22E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
562	2.91E-05	3.27E-05	0.000956773	0.80941136	0	0	0	0.000521503	0.000112366	0.000430936	0.00082251	0.00038217	2.67E-06	5.06E-06	1.18E-06	3.76E-06	2.56E-05	1.82E-05	5.24E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
563	3.45E-05	3.21E-05	0.001099621	0.644630752	0	0	0	0.000512988	0.000101683	0.000453426	0.000819819	0.000342396	2.90E-06	5.40E-06	1.22E-06	3.70E-06	2.82E-05	1.92E-05	5.25E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
564	4.00E-05	3.16E-05	0.00124247	0.442418067	0	0	0	0.000504473	9.10E-05	0.000475916	0.000817127	0.000270761	3.13E-06	5.74E-06	1.26E-06	3.64E-06	3.08E-05	2.01E-05	5.26E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
565	4.55E-05	3.10E-05	0.001385318	0.242070941	0	0	0	0.000495958	8.03E-05	0.000498407	0.000814436	0.000158383	3.37E-06	6.08E-06	1.30E-06	3.58E-06	3.35E-05	2.10E-05	5.28E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
566	5.10E-05	3.04E-05	0.001528166	0.102912734	0	0	0	0.000487442	6.96E-05	0.000520897	0.000811744	0.000169192	3.60E-06	6.41E-06	1.34E-06	3.51E-06	3.61E-05	2.19E-05	5.29E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
567	5.65E-05	2.99E-05	0.001671015	0.037545708	0	0	0	0.000478927	5.89E-05	0.000543387	0.000809053	0.000218715	3.83E-06	6.75E-06	1.38E-06	3.45E-06	3.87E-05	2.28E-05	5.30E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
568	6.19E-05	2.93E-05	0.001813863	0.013312949	0	0	0	0.000470412	4.83E-05	0.000565877	0.000806361	0.000387267	4.06E-06	7.09E-06	1.42E-06	3.39E-06	4.13E-05	2.38E-05	5.31E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
569	6.74E-05	2.88E-05	0.001956712	0.005167293	0	0	0	0.000461897	3.76E-05	0.000588367	0.00080367	0.000589195	4.29E-06	7.42E-06	1.46E-06	3.32E-06	4.39E-05	2.47E-05	5.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
570	7.29E-05	2.82E-05	0.00209956	0.002191549	0	0	0	0.000453382	2.69E-05	0.000610857	0.000800978	0.000791123	4.52E-06	7.76E-06	1.50E-06	3.26E-06	4.65E-05	2.56E-05	5.34E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
571	7.47E-05	2.89E-05	0.001996533	0.00098118	0	0	0	0.000445179	2.59E-05	0.00063117	0.000829575	0.00077644	4.61E-06	7.16E-06	1.54E-06	3.10E-06	4.41E-05	2.41E-05	5.26E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
572	7.67E-05	2.95E-05	0.001893506	0.000481387	0	0	0	0.000436975	2.49E-05	0.000651483	0.000858172	0.000761758	4.70E-06	6.55E-06	1.57E-06	2.95E-06	4.18E-05	2.25E-05	5.18E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
573	7.86E-05	3.02E-05	0.001790479	0.000219571	0	0	0	0.000428772	2.38E-05	0.000671795	0.00088677	0.000747075	4.78E-06	5.95E-06	1.61E-06	2.79E-06	3.94E-05	2.10E-05	5.09E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
574	8.03E-05	3.09E-05	0.001687452	0.000126007	0	0	0	0.000420569	2.28E-05	0.000692108	0.000915367	0.000732393	4.87E-06	5.34E-06	1.64E-06	2.64E-06	3.71E-05	1.94E-05	5.01E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
575	8.20E-05	3.16E-05	0.001584425	0.00012083	0	0	0	0.000412366	2.18E-05	0.000712421	0.000943964	0.00071771	4.96E-06	4.74E-06	1.68E-06	2.48E-06	3.47E-05	1.79E-05	4.93E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
576	8.14E-05	3.22E-05	0.001481398	7.80E-05	0	0	0	0.000404162	2.08E-05	0.000732734	0.000972561	0.000703027	5.05E-06	4.13E-06	1.72E-06	2.32E-06	3.23E-05	1.64E-05	4.85E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
577	8.01E-05	3.29E-05	0.001378371	7.62E-05	0	0	0	0.000395959	1.98E-05	0.000753047	0.001001158	0.000688345	5.14E-06	3.53E-06	1.75E-06	2.17E-06	3.00E-05	1.48E-05	4.77E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
578	7.88E-05	3.36E-05	0.001275344	8.03E-05	0	0	0	0.000387756	1.87E-05	0.000773359	0.001029756	0.000673662	5.22E-06	2.92E-06	1.79E-06	2.01E-06	2.76E-05	1.33E-05	4.68E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
579	8.14E-05	3.42E-05	0.001172317	6.86E-05	0	0	0	0.000379552	1.77E-05	0.000793672	0.001058353	0.00065898	5.31E-06	2.32E-06	1.82E-06	1.86E-06	2.53E-05	1.17E-05	4.60E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
580	8.51E-05	3.49E-05	0.00106929	5.66E-05	0	0	0	0.000371349	1.67E-05	0.000813985	0.00108695	0.000644297	5.40E-06	1.71E-06	1.86E-06	1.70E-06	2.29E-05	1.02E-05	4.52E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
581	7.62E-05	3.53E-05	0.001038945	5.32E-05	0	0	0	0.000349662	1.63E-05	0.000818107	0.001012545	0.000600404	6.16E-06	4.14E-06	1.35E-05	2.90E-06	2.36E-05	1.12E-05	4.83E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
582	6.41E-05	3.57E-05	0.0010086	4.09E-05	0	0	0	0.000327975	1.58E-05	0.000822229	0.00093814	0.000556512	6.92E-06	6.57E-06	2.51E-05	4.10E-06	2.44E-05	1.23E-05	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
583	5.21E-05	3.60E-05	0.000978255	3.74E-05	0	0	0	0.000306288	1.54E-05	0.000826351	0.000863736	0.000512619	7.68E-06	9.00E-06	3.67E-05	5.30E-06	2.51E-05	1.33E-05	5.45E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
584	4.59E-05	3.64E-05	0.00094791	5.65E-05	0	0	0	0.000284601	1.49E-05	0.000830473	0.000789331	0.000468727	8.44E-06	1.14E-05	4.84E-05	6.50E-06	2.58E-05	1.44E-05	5.76E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
585	4.11E-05	3.68E-05	0.000917565	5.65E-05	0	0	0	0.000262915	1.45E-05	0.000834595	0.000714926	0.000424834	9.20E-06	1.39E-05	6.00E-05	7.70E-06	2.66E-05	1.54E-05	6.07E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
