764	0.54880	0.39000	0.37150	0.05482
765	0.59230	0.41950	0.37190	0.05489
766	0.63570	0.44900	0.37220	0.05489
767	0.67920	0.47850	0.37250	0.05488
768	0.72260	0.50800	0.37280	0.05488
769	0.76610	0.53750	0.37310	0.05488
770	0.80950	0.56700	0.37330	0.05488
771	0.85300	0.59650	0.37360	0.05490
772	0.89640	0.62600	0.37390	0.05493
773	0.93990	0.65550	0.37420	0.05496
774	0.98330	0.68500	0.37450	0.05498
775	1.02700	0.71450	0.37470	0.05501
776	1.07000	0.74400	0.37520	0.05549
777	1.11400	0.77350	0.37580	0.05597
778	1.15700	0.80300	0.37630	0.05645
779	1.20100	0.83250	0.37680	0.05692
780	1.24400	0.86200	0.37730	0.05740
781	1.24200	0.85860	0.37780	0.05753
782	1.24000	0.85520	0.37830	0.05766
783	1.23800	0.85180	0.37890	0.05778
784	1.23500	0.84840	0.37940	0.05791
785	1.23300	0.84500	0.37990	0.05804
786	1.23100	0.84160	0.38040	0.05813
787	1.22900	0.83820	0.38080	0.05821
788	1.22700	0.83480	0.38130	0.05830
789	1.22500	0.83140	0.38170	0.05839
790	1.22300	0.82800	0.38220	0.05847
791	1.22000	0.82460	0.38250	0.05884
792	1.21800	0.82120	0.38290	0.05920
793	1.21600	0.81780	0.38320	0.05956
794	1.21400	0.81440	0.38360	0.05992
795	1.21200	0.81100	0.38390	0.06028
796	1.21000	0.80760	0.38430	0.06028
797	1.20700	0.80420	0.38460	0.06028
798	1.20500	0.80080	0.38500	0.06028
799	1.20300	0.79740	0.38530	0.06027
800	1.20100	0.79400	0.38570	0.06027
801	1.18800	0.78400	0.38620	0.06063
802	1.17400	0.77390	0.38660	0.06100
803	1.16100	0.76390	0.38710	0.06136
804	1.14700	0.75380	0.38760	0.06172
805	1.13400	0.74380	0.38810	0.06208
806	1.12100	0.73370	0.38860	0.06223
807	1.10700	0.72370	0.38910	0.06237
808	1.09400	0.71360	0.38960	0.06251
809	1.08000	0.70360	0.39010	0.06266
810	1.06700	0.69350	0.39060	0.06280
811	1.05400	0.68350	0.39110	0.06280
812	1.04000	0.67340	0.39170	0.06279
813	1.02700	0.66340	0.39220	0.06279
814	1.01300	0.65330	0.39280	0.06279
815	1.00000	0.64330	0.39330	0.06279
816	0.98660	0.63320	0.39390	0.06300
817	0.97320	0.62320	0.39440	0.06322
818	0.95980	0.61310	0.39500	0.06344
819	0.94640	0.60310	0.39550	0.06365
820	0.93300	0.59300	0.39610	0.06387
821	0.94160	0.59720	0.39660	0.06433
822	0.95020	0.60130	0.39710	0.06479
823	0.95880	0.60550	0.39760	0.06525
824	0.96740	0.60960	0.39810	0.06571
825	0.97600	0.61380	0.39870	0.06616
826	0.98460	0.61790	0.39910	0.06643
827	0.99320	0.62210	0.39950	0.06669
828	1.00200	0.62620	0.39990	0.06696
829	1.01000	0.63040	0.40030	0.06722
830	1.01900	0.63450	0.40070	0.06749
831	1.02800	0.63870	0.40100	0.06749
832	1.03600	0.64280	0.40130	0.06748
833	1.04500	0.64700	0.40150	0.06748
834	1.05300	0.65110	0.40180	0.06748
835	1.06200	0.65530	0.40210	0.06748
836	1.07100	0.65940	0.40230	0.06747
837	1.07900	0.66360	0.40260	0.06747
838	1.08800	0.66770	0.40280	0.06747
839	1.09600	0.67190	0.40310	0.06747
840	1.10500	0.67600	0.40340	0.06747
841	1.10500	0.67520	0.40380	0.06776
842	1.10600	0.67440	0.40430	0.06806
843	1.10600	0.67360	0.40470	0.06836
844	1.10700	0.67280	0.40520	0.06866
845	1.10700	0.67200	0.40560	0.06896
846	1.10800	0.67120	0.40610	0.06938
847	1.10800	0.67040	0.40660	0.06981
848	1.10900	0.66960	0.40700	0.07023
849	1.10900	0.66880	0.40750	0.07066
850	1.11000	0.66800	0.40790	0.07109
851	1.11000	0.66720	0.40820	0.07108
852	1.11000	0.66640	0.40850	0.07108
853	1.11100	0.66560	0.40880	0.07108
854	1.11100	0.66480	0.40910	0.07108
855	1.11200	0.66400	0.40940	0.07107
856	1.11200	0.66320	0.40970	0.07107
857	1.11300	0.66240	0.40990	0.07107
858	1.11300	0.66160	0.41020	0.07107
859	1.11400	0.66080	0.41040	0.07106
860	1.11400	0.66000	0.41070	0.07106
861	1.11400	0.65800	0.41100	0.07113
862	1.11300	0.65600	0.41130	0.07119
863	1.11300	0.65400	0.41160	0.07126
864	1.11200	0.65200	0.41190	0.07132
865	1.11200	0.65000	0.41220	0.07139
866	1.11100	0.64800	0.41280	0.07197
867	1.11100	0.64600	0.41340	0.07256
868	1.11000	0.64400	0.41390	0.07315
869	1.11000	0.64200	0.41450	0.07373
870	1.10900	0.64000	0.41500	0.07432
871	1.10900	0.63800	0.41550	0.07432
872	1.10800	0.63600	0.41600	0.07431
873	1.10800	0.63400	0.41650	0.07431
874	1.10700	0.63200	0.41700	0.07431
875	1.10700	0.63000	0.41750	0.07431
876	1.10600	0.62800	0.41780	0.07445
877	1.10600	0.62600	0.41820	0.07459
878	1.10500	0.62400	0.41850	0.07474
879	1.10500	0.62200	0.41890	0.07488
880	1.10400	0.62000	0.41930	0.07502
881	1.08700	0.60940	0.41960	0.07521
882	1.07000	0.59880	0.42000	0.07539
883	1.05300	0.58820	0.42040	0.07558
884	1.03600	0.57760	0.42070	0.07576
885	1.01900	0.56700	0.42110	0.07595
886	1.00200	0.55640	0.42140	0.07614
887	0.98500	0.54580	0.42170	0.07632
888	0.96800	0.53520	0.42210	0.07651
889	0.95100	0.52460	0.42240	0.07670
890	0.93400	0.51400	0.42270	0.07689
891	0.91700	0.50340	0.42300	0.07717
892	0.90000	0.49280	0.42320	0.07745
893	0.88300	0.48220	0.42350	0.07772
894	0.86600	0.47160	0.42370	0.07800
